cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,avg_purchase,total_transactions,balance_group,normalized_balance
C11624,103.393689,1.0,0.0,0.0,0.0,1820.800715,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,864.2065423050826,0.0,12,,1,Low,0.01107554465946806
C11625,1050.527038,0.818182,8880.59,2269.45,6611.14,0.0,1.0,0.333333,1.0,0.0,0,64,8500.0,7713.262155,266.749027,0.0,12,138.75921875,64,Medium,0.11253258528523631
C11626,1033.394656,1.0,262.44,0.0,262.44,888.915071,0.666667,0.0,0.666667,0.166667,4,8,2000.0,569.731828,541.208044,0.0,12,32.805,12,Medium,0.11069736242202977
C11627,0.0,0.0,2600.0,2600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,2437.260081,49.283603,0.0,12,2600.0,1,,0.0
C11628,5805.32079,1.0,1724.75,1638.97,85.78,1878.058967,0.833333,0.75,0.666667,0.083333,1,29,7500.0,1351.901655,1419.470367,0.0,12,59.474137931034484,30,High,0.621866675752167
C11629,167.35668,1.0,288.0,288.0,0.0,189.705758,0.083333,0.083333,0.0,0.083333,1,3,6000.0,292.213876,168.244932,0.0,12,96.0,4,Low,0.017927268108214083
C11630,5942.683036,1.0,976.45,897.45,79.0,1963.562252,0.583333,0.583333,0.166667,0.166667,2,15,9000.0,1659.876332,1411.613705,0.0,12,65.09666666666666,17,High,0.6365809364078424
C11631,5559.733773,1.0,930.0,0.0,930.0,3639.817554,0.416667,0.0,0.333333,0.416667,14,13,7500.0,2519.858893,2376.25517,0.0,12,71.53846153846153,27,High,0.5955593643400648
C11632,2650.518784,1.0,503.0,128.0,375.0,0.0,0.5,0.083333,0.416667,0.0,0,6,3000.0,1229.096798,1327.177817,0.0,12,83.83333333333333,6,Medium,0.28392389754998465
C11633,0.126562,0.2,0.0,0.0,0.0,47.222001,0.0,0.0,0.0,0.1,1,0,1200.0,119.790593,7.127887,0.5,10,,1,Low,1.3557336978194063e-05
C11634,1.343207,0.181818,19.08,0.0,19.08,0.0,0.166667,0.0,0.083333,0.0,0,2,7000.0,170.180973,161.234787,0.0,12,9.54,2,Low,0.00014388449874740532
C11635,1229.397644,1.0,11414.48,6754.38,4660.1,0.0,1.0,0.916667,1.0,0.0,0,176,9000.0,9686.614183,263.250811,0.916667,12,64.855,176,Medium,0.1316932265601512
C11636,1163.790341,1.0,517.0,517.0,0.0,0.0,0.272727,0.272727,0.0,0.0,0,12,1200.0,541.21958,709.92275,0.0,11,43.083333333333336,12,Medium,0.1246653642080907
C11637,2000.797758,1.0,1037.5,0.0,1037.5,0.0,0.416667,0.0,0.416667,0.0,0,5,7500.0,1864.665644,450.605909,0.272727,12,207.5,5,Medium,0.214325701477704
C11638,8809.504736,1.0,25378.36,20646.07,4732.29,0.0,1.0,1.0,1.0,0.0,0,136,14500.0,25825.32482,2921.628286,0.0,12,186.60558823529414,136,High,0.9436752288755592
C11639,82.803156,1.0,756.68,597.35,159.33,0.0,1.0,1.0,0.166667,0.0,0,14,4000.0,699.109729,177.91561,1.0,12,54.04857142857143,14,Low,0.008869884236579475
C11640,343.674421,0.454545,452.07,452.07,0.0,522.525877,0.166667,0.166667,0.0,0.166667,4,3,1700.0,51.461732,66.852048,0.0,12,150.69,7,Low,0.036814446170910176
C11641,171.616134,1.0,4996.17,4726.17,270.0,0.0,0.833333,0.75,0.166667,0.0,0,35,4500.0,4736.750346,86.731068,0.666667,12,142.7477142857143,35,Low,0.018383541343633215
C11642,417.841508,1.0,311.86,0.0,311.86,0.0,0.5,0.0,0.416667,0.0,0,7,3000.0,802.93759,223.716043,0.0,12,44.55142857142857,7,Low,0.04475923363594736
C11643,97.917955,1.0,824.31,0.0,824.31,0.0,0.916667,0.0,0.916667,0.0,0,27,7500.0,702.365795,163.523497,1.0,12,30.529999999999998,27,Low,0.010488983361124525
C11644,6.08697,0.181818,333.24,0.0,333.24,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,224.061597,28.414675,0.0,12,27.77,12,Low,0.0006520369737058352
C11645,1.600479,0.181818,513.24,0.0,513.24,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,363.735397,864.2065423050826,0.0,12,42.77,12,Low,0.0001714435069730492
C11646,70.457831,0.818182,1146.59,650.78,495.81,0.0,0.666667,0.166667,0.5,0.0,0,14,4500.0,904.796957,82.491959,0.5,12,81.89928571428571,14,Low,0.007547451506926628
C11647,1160.206649,0.9,1600.0,1400.0,200.0,0.0,0.3,0.1,0.1,0.0,0,5,2000.0,876.757279,474.632979,0.0,10,320.0,5,Medium,0.12428147868107582
C11648,4060.966003,1.0,823.1,407.0,416.1,0.0,0.5,0.166667,0.333333,0.0,0,13,11500.0,3347.328701,1220.529171,0.0,12,63.315384615384616,13,Medium,0.43501117681184587
C11649,2714.595164,1.0,666.1,75.0,591.1,296.922557,0.916667,0.083333,0.916667,0.083333,1,18,8500.0,2055.474721,661.183131,0.0,12,37.00555555555556,19,Medium,0.2907877672423316
C11650,1212.812748,1.0,397.44,0.0,397.44,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,1738.449943,283.392145,0.0,12,33.12,12,Medium,0.1299166504644803
C11651,48.822128,1.0,537.51,0.0,537.51,0.0,1.0,0.0,0.833333,0.0,0,12,1000.0,478.875501,177.734472,1.0,12,44.7925,12,Low,0.005229832345321058
C11652,694.202818,0.818182,0.0,0.0,0.0,1087.082047,0.0,0.0,0.0,0.166667,3,0,1200.0,1721.925721,239.868958,0.142857,12,,3,Low,0.07436309109241258
C11653,3478.592472,0.9,0.0,0.0,0.0,3757.973335,0.0,0.0,0.0,0.2,11,0,4000.0,611.537657,1167.341625,0.0,10,,11,Medium,0.3726272526723115
C11654,1191.662907,1.0,979.92,849.92,130.0,0.0,0.75,0.416667,0.416667,0.0,0,18,4350.0,278.328435,470.064242,0.0,12,54.44,18,Medium,0.1276510768999647
C11655,1552.772103,1.0,34.74,34.74,0.0,185.374726,0.1,0.1,0.0,0.2,3,1,3000.0,3125.652785,405.748783,0.0,10,34.74,4,Medium,0.16633313830936663
C11656,705.232653,1.0,1902.4,1669.8,232.6,0.0,1.0,1.0,0.833333,0.0,0,29,900.0,1941.959847,618.228223,0.0,12,65.60000000000001,29,Low,0.07554460837176089
C11657,3391.70218,1.0,38902.71,33803.84,5098.87,0.0,1.0,1.0,1.0,0.0,0,195,18000.0,35843.62593,716.027656,1.0,12,199.5010769230769,195,Medium,0.36331955392562865
C11658,1013.728552,1.0,3209.62,2797.99,411.63,953.600788,1.0,0.583333,1.0,0.5,10,32,6000.0,4176.325274,327.352843,0.083333,12,100.300625,42,Medium,0.10859072694711464
C11659,22.728166,0.818182,262.5,0.0,262.5,0.0,0.75,0.0,0.666667,0.0,0,14,3500.0,301.677275,164.479393,1.0,12,18.75,14,Low,0.0024346439322887837
C11660,799.518482,1.0,339.96,0.0,339.96,830.316783,1.0,0.0,1.0,0.25,4,12,1000.0,361.021723,415.996627,0.0,12,28.33,16,Low,0.0856445179498442
C11661,5344.347568,1.0,270.02,270.02,0.0,139.701781,0.083333,0.083333,0.0,0.166667,2,2,6000.0,1467.932074,2425.197792,0.0,12,135.01,4,High,0.5724871676171988
C11662,350.378913,0.636364,3263.48,3263.48,0.0,0.0,0.583333,0.583333,0.0,0.0,0,25,7500.0,4547.760665,142.221091,1.0,12,130.5392,25,Low,0.037532632177070056
C11663,2763.049499,1.0,1921.85,1715.55,206.3,0.0,0.916667,0.5,0.666667,0.0,0,20,3050.0,1614.5512,2228.715586,0.0,12,96.0925,20,Medium,0.29597820155633825
C11664,4.383989,0.545455,96.5,0.0,96.5,0.0,0.5,0.0,0.416667,0.0,0,6,4500.0,217.143643,66.781434,1.0,12,16.083333333333332,6,Low,0.00046961343990847176
C11666,4954.880195,1.0,281.31,0.0,281.31,3056.622746,0.416667,0.0,0.416667,0.166667,4,5,5500.0,1442.246195,1642.343531,0.0,12,56.262,9,Medium,0.5307673748059836
C11667,1670.146578,0.727273,3420.97,3420.97,0.0,0.0,0.25,0.25,0.0,0.0,0,31,2700.0,1164.552612,1283.600242,0.125,12,110.35387096774193,31,Medium,0.17890630648159536
C11668,1728.275923,1.0,628.56,0.0,628.56,0.0,1.0,0.0,1.0,0.0,0,24,6000.0,1217.960916,440.321862,0.0,12,26.189999999999998,24,Medium,0.18513312905461649
C11669,1034.555485,1.0,5787.66,5093.0,694.66,0.0,0.833333,0.666667,0.75,0.0,0,63,2700.0,5651.220766,263.619684,0.583333,12,91.86761904761904,63,Medium,0.11082171056702639
C11670,502.653982,1.0,4748.5,1845.75,2902.75,0.0,1.0,1.0,1.0,0.0,0,82,12000.0,4517.823754,205.244926,0.583333,12,57.90853658536585,82,Low,0.05384435626337362
C11671,1216.570617,1.0,5140.49,4882.68,257.81,0.0,1.0,0.75,0.5,0.0,0,57,4500.0,5671.221416,366.088817,0.0,12,90.1840350877193,57,Medium,0.13031919385311916
C11672,7611.152584,1.0,3707.79,3707.79,0.0,0.0,0.666667,0.666667,0.0,0.0,0,57,12000.0,4610.460803,4441.612219,0.0,12,65.04894736842105,57,High,0.8153075992299466
C11673,25.414572,1.0,262.92,262.92,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,13000.0,280.367131,170.017741,0.636364,12,23.901818181818182,11,Low,0.002722412072822612
C11674,135.037323,1.0,270.0,0.0,270.0,0.0,0.272727,0.0,0.181818,0.0,0,3,3300.0,1760.310579,1471.250082,1.0,11,90.0,3,Low,0.01446521461848134
C11675,41.762859,0.090909,0.0,0.0,0.0,1125.868686,0.0,0.0,0.0,0.083333,3,0,12000.0,0.0,864.2065423050826,0.0,12,,3,Low,0.0044736425833647115
C11676,1563.747179,1.0,801.46,601.46,200.0,1029.987801,0.583333,0.583333,0.083333,0.166667,2,17,4000.0,2282.161389,532.846119,0.0,12,47.144705882352945,19,Medium,0.16750878979791206
C11677,1044.273707,1.0,1463.84,255.0,1208.84,262.147162,0.916667,0.416667,0.916667,0.083333,1,22,6700.0,2624.741492,373.793958,0.0,12,66.53818181818181,23,Medium,0.1118627277007861
C11678,8159.168439,1.0,2453.07,1845.55,607.52,3278.461198,1.0,0.916667,1.0,0.25,3,42,15000.0,1698.958527,2137.893656,0.0,12,58.40642857142858,45,High,0.8740111248982207
C11679,2403.75955,1.0,367.16,367.16,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,2600.0,687.263236,632.040291,0.0,12,45.895,8,Medium,0.2574910181089278
C11680,2876.009336,1.0,152.61,152.61,0.0,3719.650168,0.333333,0.333333,0.0,1.166667,24,2,4000.0,248.342971,584.926336,0.0,6,76.305,26,Medium,0.30807847316401565
C11681,1237.673602,0.727273,0.0,0.0,0.0,1962.749428,0.0,0.0,0.0,0.166667,3,0,2000.0,589.980487,514.792875,0.0,12,,3,Medium,0.1325797481971622
C11682,283.30016,1.0,461.36,0.0,461.36,0.0,0.666667,0.0,0.666667,0.0,0,9,9000.0,526.087388,177.721392,0.0,12,51.26222222222222,9,Low,0.030347147920357566
C11683,7339.943073,0.875,0.0,0.0,0.0,9123.485636,0.0,0.0,0.0,0.375,11,0,9000.0,1314.192386,2062.636412,0.0,8,,11,High,0.7862556031148549
C11684,1226.122189,1.0,295.34,295.34,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,439.233552,1282.187993,0.0,12,36.9175,8,Medium,0.131342359418419
C11685,3515.039029,1.0,2924.08,1385.29,1538.79,7867.732492,1.0,0.333333,1.0,0.75,31,85,4000.0,10693.27843,1886.056721,0.0,12,34.40094117647059,116,Medium,0.3765314123327464
C11686,30.525356,0.454545,384.95,384.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,14500.0,498.165923,86.348345,0.272727,12,96.2375,4,Low,0.003269879882360724
C11687,1283.280303,0.777778,0.0,0.0,0.0,5790.59647,0.0,0.0,0.0,0.666667,17,0,3000.0,4073.172497,270.257736,0.0,9,,17,Medium,0.13746514360748077
C11688,49.416158,0.727273,590.0,350.0,240.0,0.0,0.583333,0.083333,0.5,0.0,0,7,6000.0,836.812414,127.768461,1.0,12,84.28571428571429,7,Low,0.005293464911850954
C11689,1621.035373,1.0,23.21,0.0,23.21,0.0,0.333333,0.0,0.333333,0.0,0,4,2000.0,500.515114,475.627205,0.0,12,5.8025,4,Medium,0.1736455081725439
C11690,1624.651156,0.636364,0.0,0.0,0.0,2684.507978,0.0,0.0,0.0,0.166667,9,0,6000.0,894.813551,905.546225,0.0,12,,9,Medium,0.17403283129141867
C11691,5269.72399,1.0,682.57,669.47,13.1,0.0,0.416667,0.333333,0.083333,0.0,0,9,7000.0,1771.172074,1336.751401,0.0,12,75.84111111111112,9,High,0.5644934807801976
C11692,314.507915,0.727273,3492.21,3195.21,297.0,0.0,0.583333,0.583333,0.166667,0.0,0,13,8500.0,4089.583027,152.410485,0.833333,12,268.63153846153847,13,Low,0.033690126467377374
C11693,2150.212841,1.0,4096.08,3238.27,857.81,0.0,1.0,0.666667,0.833333,0.0,0,45,8500.0,587.669772,503.201988,0.0,12,91.024,45,Medium,0.23033106351256308
C11694,891.620777,1.0,0.0,0.0,0.0,159.673475,0.0,0.0,0.0,0.166667,2,0,2000.0,593.110495,269.482212,0.0,12,,2,Low,0.09551052709777201
C11695,3454.094319,1.0,31299.35,19064.3,12235.05,0.0,1.0,0.666667,0.833333,0.0,0,121,7500.0,22542.58705,1193.03103,0.583333,12,258.67231404958676,121,Medium,0.3700030075152789
C11696,86.905609,1.0,1106.4,0.0,1106.4,440.972634,1.0,0.0,1.0,0.083333,1,12,2500.0,1538.001397,186.726083,1.0,12,92.2,13,Low,0.009309339505603377
C11697,1647.932117,1.0,0.0,0.0,0.0,93.690441,0.0,0.0,0.0,0.333333,4,0,1800.0,390.2023,717.310059,0.0,12,,4,Medium,0.17652669069197488
C11698,188.424847,1.0,1576.35,1063.85,512.5,0.0,0.833333,0.833333,0.333333,0.0,0,20,6500.0,1271.233538,176.001997,0.25,12,78.8175,20,Low,0.020184092743822463
C11699,1250.885289,1.0,892.19,363.85,528.34,0.0,0.416667,0.083333,0.416667,0.0,0,6,1800.0,461.638318,296.027848,0.0,12,148.69833333333335,6,Medium,0.13399498573061952
C11700,5148.625027,1.0,0.0,0.0,0.0,4042.791779,0.0,0.0,0.0,0.833333,16,0,6500.0,1274.60362,1086.861867,0.0,12,,16,High,0.5515213449961481
C11701,3272.586986,1.0,1146.57,991.58,154.99,0.0,1.0,1.0,0.5,0.0,0,20,12000.0,1132.705302,762.149727,0.0,12,57.3285,20,Medium,0.35055991972040934
C11702,1698.369764,0.818182,0.0,0.0,0.0,2253.381516,0.0,0.0,0.0,0.083333,2,0,4500.0,5512.828223,696.916536,0.111111,12,,2,Medium,0.18192957763091547
C11703,246.864346,1.0,2995.55,2301.11,694.44,0.0,1.0,0.75,1.0,0.0,0,35,6000.0,2734.138816,181.027921,0.916667,12,85.58714285714287,35,Low,0.02644413905140163
C11704,2004.914139,1.0,3628.29,1937.35,1690.94,0.0,1.0,0.916667,1.0,0.0,0,73,11500.0,1718.220924,551.63308,0.0,12,49.702602739726025,73,Medium,0.21476664871579787
C11705,10.703306,0.090909,0.0,0.0,0.0,575.193978,0.0,0.0,0.0,0.083333,1,0,1000.0,0.0,864.2065423050826,0.0,12,,1,Low,0.0011465394527798735
C11706,1410.753575,1.0,588.85,399.85,189.0,1668.104809,0.583333,0.416667,0.25,0.75,23,13,4000.0,409.037304,379.58191,0.0,12,45.29615384615385,36,Medium,0.15112009615419295
C11707,2388.030134,1.0,3832.98,2004.03,1828.95,1441.065248,1.0,1.0,1.0,0.083333,1,90,11000.0,5990.39237,600.897569,0.083333,12,42.58866666666667,91,Medium,0.2558060811358853
C11708,96.109401,1.0,938.2,938.2,0.0,148.986635,1.0,1.0,0.0,0.083333,1,12,8000.0,3722.654209,182.443604,0.416667,12,78.18333333333334,13,Low,0.010295250834605817
C11709,8953.743398,1.0,254.85,83.97,170.88,0.0,0.333333,0.083333,0.25,0.0,0,5,12000.0,2105.588422,3520.422846,0.0,12,50.97,5,High,0.9591260920573819
C11710,3414.977831,1.0,2219.55,1695.03,524.52,950.424076,0.916667,0.75,0.75,0.583333,10,33,5000.0,732.08134,893.816089,0.0,12,67.25909090909092,43,Medium,0.36581284451833296
C11711,1039.88038,0.818182,93.24,0.0,93.24,5465.141893,1.0,0.0,0.916667,0.416667,5,12,5000.0,5293.609266,290.479763,0.090909,12,7.77,17,Medium,0.1113921139731712
C11712,92.898327,1.0,546.0,46.0,500.0,0.0,0.5,0.083333,0.416667,0.0,0,7,6000.0,787.50992,173.630065,0.6,12,78.0,7,Low,0.009951280193497761
C11713,2885.068871,1.0,0.0,0.0,0.0,255.676579,0.0,0.0,0.0,0.25,3,0,3000.0,712.676699,618.776921,0.0,12,,3,Medium,0.30904893166546743
C11714,7919.563494,1.0,85.54,0.0,85.54,9945.280243,0.222222,0.0,0.111111,0.444444,10,2,10000.0,1594.977158,1712.713459,0.0,9,42.77,12,High,0.8483446137731859
C11715,4707.131609,0.636364,7066.08,4534.03,2532.05,5192.290154,0.583333,0.333333,0.5,0.25,12,87,10000.0,5352.856606,6887.163504,0.0,12,81.21931034482759,99,Medium,0.5042285158572226
C11716,1915.245632,1.0,39.0,39.0,0.0,92.668977,0.083333,0.083333,0.0,0.083333,1,1,1950.0,542.919146,814.880073,0.0,12,39.0,2,Medium,0.20516134723722962
C11717,392.667425,1.0,4015.23,4015.23,0.0,0.0,1.0,1.0,0.0,0.0,0,26,7500.0,3189.923177,176.9102,0.916667,12,154.43192307692308,26,Low,0.04206258277432992
C11718,104.57287,1.0,937.56,630.0,307.56,0.0,0.666667,0.083333,0.666667,0.0,0,13,6000.0,870.874657,179.369855,0.583333,12,72.11999999999999,13,Low,0.011201858672957763
C11719,2257.542109,1.0,0.0,0.0,0.0,1082.684755,0.0,0.0,0.0,0.083333,1,0,3000.0,464.716284,659.553866,0.0,12,,1,Medium,0.24182818787768767
C11720,75.070011,0.9,898.45,0.0,898.45,0.0,0.9,0.0,0.8,0.0,0,11,4000.0,743.358844,146.723712,1.0,10,81.67727272727274,11,Low,0.008041508794770428
C11721,7533.854422,1.0,5253.06,3096.1,2156.96,0.0,0.916667,0.833333,0.75,0.0,0,78,20500.0,1790.394949,1727.487481,0.0,12,67.34692307692308,78,High,0.8070274106265029
C11722,628.384411,1.0,887.3,840.0,47.3,279.557918,0.25,0.166667,0.083333,0.083333,1,6,2000.0,177.708307,181.271709,0.0,12,147.88333333333333,7,Low,0.06731261525395454
C11723,165.808096,0.714286,981.19,823.39,157.8,0.0,0.714286,0.571429,0.285714,0.0,0,16,9000.0,672.446893,105.350665,0.25,7,61.324375,16,Low,0.017761383600012254
C11724,5329.544052,1.0,1651.64,1088.79,562.85,0.0,0.416667,0.166667,0.416667,0.0,0,18,5500.0,1587.462442,2098.664454,0.0,12,91.75777777777779,18,High,0.5709014131658303
C11725,1171.429087,0.909091,1845.42,1845.42,0.0,0.0,0.25,0.25,0.0,0.0,0,7,3000.0,3073.603769,855.360889,0.1,12,263.63142857142856,7,Medium,0.12548362761743026
C11726,99.912238,1.0,730.2,165.0,565.2,0.0,1.0,0.142857,0.857143,0.0,0,13,1000.0,463.326909,101.919615,0.5,7,56.16923076923077,13,Low,0.010702611200925444
C11728,114.295749,1.0,109.8,0.0,109.8,0.0,0.75,0.0,0.75,0.0,0,12,1000.0,115.418223,165.03489,0.0,12,9.15,12,Low,0.012243374665129241
C11729,287.099648,0.818182,2693.64,640.5,2053.14,0.0,0.75,0.25,0.75,0.0,0,33,9000.0,2258.647459,190.21182,0.125,12,81.62545454545455,33,Low,0.03075414954138603
C11730,5867.560972,1.0,609.0,109.06,499.94,3397.577504,0.583333,0.083333,0.416667,0.333333,9,11,7000.0,1498.619792,1736.821544,0.0,12,55.36363636363637,20,High,0.6285338516893214
C11731,7499.30365,1.0,350.57,350.57,0.0,948.293789,0.083333,0.083333,0.0,0.25,6,3,7500.0,1326.434054,19060.53475,0.0,12,116.85666666666667,9,High,0.8033263276880162
C11732,23.331936,0.454545,1194.96,0.0,1194.96,0.0,1.0,0.0,1.0,0.0,0,17,1600.0,1381.551722,28.452913,0.0,12,70.29176470588236,17,Low,0.002499319848814472
C11733,262.723622,0.818182,2365.07,2125.07,240.0,0.0,0.75,0.5,0.416667,0.0,0,26,9000.0,3095.831769,177.879065,0.636364,12,90.96423076923078,26,Low,0.028142986643587165
C11734,204.584048,0.818182,0.0,0.0,0.0,628.366944,0.0,0.0,0.0,0.25,3,0,1600.0,1933.810453,152.106855,0.0,12,,3,Low,0.02191506833883021
C11735,4977.237859,1.0,61.99,61.99,0.0,7448.32932,0.083333,0.083333,0.0,0.5,22,1,6500.0,6850.235626,1587.042735,0.0,12,61.99,23,Medium,0.5331623305185453
C11736,433.677841,1.0,1391.89,1088.83,303.06,0.0,0.833333,0.833333,0.333333,0.0,0,19,7000.0,2312.220888,178.06847,0.25,12,73.25736842105263,19,Low,0.04645562357115615
C11737,1220.493289,0.363636,0.0,0.0,0.0,5607.394437,0.0,0.0,0.0,0.25,3,0,6000.0,566.644234,1112.634979,0.0,12,,3,Medium,0.13073939095935108
C11738,3740.907731,1.0,0.0,0.0,0.0,116.632141,0.0,0.0,0.0,0.083333,1,0,4000.0,128.371777,27146.02678,0.0,12,,1,Medium,0.40072649542120337
C11739,1669.01626,1.0,892.3,517.3,375.0,295.812224,0.916667,0.75,0.416667,0.083333,1,14,1800.0,1065.80426,1027.885496,0.0,12,63.73571428571428,15,Medium,0.17878522667866464
C11740,117.617134,1.0,1081.23,100.0,981.23,0.0,0.916667,0.083333,0.833333,0.0,0,29,2100.0,1024.806886,173.322076,1.0,12,37.283793103448275,29,Low,0.01259916183410033
C11741,3802.910134,1.0,0.0,0.0,0.0,1448.031295,0.0,0.0,0.0,0.333333,12,0,4000.0,915.900602,1718.363679,0.0,12,,12,Medium,0.4073682004426853
C11742,43.354029,1.0,617.34,0.0,617.34,0.0,0.916667,0.0,0.916667,0.0,0,19,1200.0,564.845244,160.071637,0.583333,12,32.491578947368424,19,Low,0.004644088909114882
C11743,4530.639094,1.0,0.0,0.0,0.0,3162.719581,0.0,0.0,0.0,0.25,5,0,8000.0,995.539176,1032.384353,0.0,12,,5,Medium,0.4853226159821893
C11744,3529.587012,1.0,0.0,0.0,0.0,3969.324981,0.0,0.0,0.0,0.666667,14,0,9000.0,3603.147293,1207.117316,0.0,12,,14,Medium,0.37808979405778265
C11745,5052.910787,1.0,1062.63,343.15,719.48,2687.982848,0.916667,0.5,0.75,0.583333,20,29,6000.0,917.236699,1573.961394,0.0,12,36.64241379310345,49,High,0.5412684238563767
C11746,51.923357,0.3,835.31,250.0,585.31,0.0,0.5,0.1,0.4,0.0,0,13,7000.0,832.140348,70.583398,0.25,10,64.25461538461538,13,Low,0.005562036376543287
C11747,144.012882,0.636364,675.53,675.53,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,1945.250404,271.90089,0.0,12,337.765,2,Low,0.015426677600503294
C11749,293.803208,1.0,380.59,332.52,48.07,118.972449,0.166667,0.083333,0.083333,0.083333,1,3,10000.0,1172.022584,194.55397,0.0,12,126.86333333333333,4,Low,0.03147223571159148
C11750,11.188595,0.454545,159.84,0.0,159.84,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,110.860738,57.545594,0.0,12,26.64,6,Low,0.0011985236700394841
C11751,516.814969,1.0,276.52,141.96,134.56,584.976769,0.25,0.25,0.083333,0.083333,1,8,1500.0,927.381808,190.875362,0.0,12,34.565,9,Low,0.055361282929377836
C11752,1134.122053,1.0,288.39,0.0,288.39,0.0,0.416667,0.0,0.416667,0.0,0,10,1400.0,2155.314664,12256.99852,0.083333,12,28.839,10,Medium,0.12148729355511344
C11754,1569.88775,1.0,741.66,309.66,432.0,2710.997094,0.416667,0.333333,0.083333,0.166667,3,8,4000.0,3306.369832,503.399492,0.0,12,92.7075,11,Medium,0.1681665685173186
C11755,4532.433434,1.0,1433.26,1433.26,0.0,364.852384,0.166667,0.166667,0.0,0.083333,1,2,7000.0,3039.325393,2172.302786,0.0,12,716.63,3,Medium,0.4855148259032829
C11756,5505.828486,1.0,0.0,0.0,0.0,193.187682,0.0,0.0,0.0,0.25,3,0,6000.0,1355.058674,2345.198755,0.0,12,,3,High,0.5897850233785973
C11757,2843.394382,1.0,0.0,0.0,0.0,3133.305504,0.0,0.0,0.0,0.166667,6,0,6000.0,680.388185,1076.334465,0.0,12,,6,Medium,0.30458475528735207
C11758,2391.214539,1.0,4186.49,3313.0,873.49,0.0,1.0,0.916667,0.916667,0.0,0,50,4000.0,2710.98198,561.918093,0.0,12,83.7298,50,Medium,0.2561471949904392
C11759,2270.950105,1.0,1403.42,77.0,1326.42,0.0,0.916667,0.083333,0.916667,0.0,0,12,8500.0,830.130725,582.489074,0.0,12,116.95166666666667,12,Medium,0.24326445405532612
C11760,5193.415429,1.0,3584.8,2204.52,1380.28,0.0,1.0,1.0,1.0,0.0,0,52,15500.0,1734.349114,1322.868997,0.0,12,68.93846153846154,52,High,0.5563192983573685
C11761,2431.193194,1.0,0.0,0.0,0.0,195.932353,0.0,0.0,0.0,0.083333,1,0,4000.0,976.859575,685.995885,0.0,12,,1,Medium,0.26042971342227467
C11762,1232.292951,1.0,0.0,0.0,0.0,5184.090716,0.0,0.0,0.0,0.666667,28,0,4500.0,6050.865303,348.943877,0.083333,12,,28,Medium,0.1320033722014521
C11763,279.253475,1.0,3243.86,3002.52,241.34,0.0,1.0,0.666667,0.916667,0.0,0,33,8500.0,3105.312146,192.561842,1.0,12,98.29878787878788,33,Low,0.029913666526340376
C11764,2369.91046,1.0,916.22,716.4,199.82,0.0,1.0,1.0,0.083333,0.0,0,26,6500.0,795.94344,752.616787,0.0,12,35.23923076923077,26,Medium,0.2538650994324276
C11765,1917.441126,0.909091,12617.19,76.19,12541.0,0.0,0.333333,0.166667,0.166667,0.0,0,5,15000.0,13733.55783,336.823302,0.428571,12,2523.438,5,Medium,0.2053965288240535
C11766,7445.228843,1.0,1023.29,0.0,1023.29,16323.64243,1.0,0.0,1.0,0.833333,43,31,11500.0,11320.00746,2739.343539,0.083333,12,33.009354838709676,74,High,0.7975338277233363
C11767,193.565763,1.0,1821.52,0.0,1821.52,0.0,1.0,0.0,1.0,0.0,0,29,3000.0,1543.210017,183.380543,0.5,12,62.81103448275862,29,Low,0.020734788296899922
C11768,3013.590493,1.0,0.0,0.0,0.0,341.360876,0.0,0.0,0.0,0.583333,7,0,3000.0,750.160714,1329.881951,0.0,12,,7,Medium,0.3228161835928871
C11769,92.406069,0.727273,0.0,0.0,0.0,683.253783,0.0,0.0,0.0,0.083333,1,0,3500.0,1044.949836,41.026459,0.166667,12,,1,Low,0.009898549456102558
C11770,2472.874609,1.0,2052.74,730.94,1321.8,3251.021027,1.0,0.416667,1.0,0.25,10,30,6500.0,9076.561132,635.401109,0.083333,12,68.42466666666665,40,Medium,0.2648946317143604
C11771,154.439292,1.0,1047.94,440.0,607.94,0.0,0.75,0.083333,0.583333,0.0,0,17,6000.0,1032.089965,173.484575,0.333333,12,61.64352941176471,17,Low,0.01654355591976826
